loan_uuid,Max_Days_in_Arrears_TRAD,Max_Utilization_TRAD,Unique_Loan_Count_TRAD,Cashflow_Volatility_Ratio,Avg_Payment_Speed_Days,Partner_Risk_Score,Days_Active_Platform,Default
d3ecfafb-3eb2-474e-92cb-6fdbdfcd07e4,27,0.813304674177011,3,1.9848816729491516,12.315885855489423,0.13629667982943586,75,1
30a3f3c5-d6d3-4d11-acd7-33c1354a8cdb,13,0.9405230553097391,4,1.174903604057011,14.131310518437164,0.0013943392632788547,79,1
9d2c9122-f5c6-4169-9173-b8545993a5e9,17,0.3363584481680737,1,1.402262738400096,6.933512858000068,0.08569464619259319,68,1
1dd843ce-afbc-490b-a5f4-c20d9958a674,25,0.5303564276662087,3,2.7165532910608947,11.442931532975726,0.03684169783172927,76,1
a610e109-a3aa-4db1-adef-0ae6290b7618,8,0.6586706939002245,1,6.825249517129793,11.92642429399676,0.20720289966342725,82,0
019945cd-0e05-40ce-a00b-4bec75f69f3a,25,0.08039219418864013,1,1.6008498134299782,9.287221896543514,0.025237540816726203,73,1
731eba4c-0722-4d44-8663-9b26a71f6a7a,20,0.4945866374859162,4,1.0675698509840674,10.493478084809118,0.1232762085902919,82,1
4f91fa97-5e2e-458b-91ab-2a0c473b99a3,1,0.3612243916116585,4,1.3201520547997125,4.019815462539712,0.25442698847831774,76,0
8fce0d09-0827-49b1-934d-98c3cf11d8c7,19,0.8725831756200567,3,1.0881228436919874,4.633664159770651,0.1659770819530153,81,1
7db70e86-6584-46e5-8799-552eb22d3b02,27,0.8768028391896178,3,4.133967116159018,17.419904784967237,0.2629675738989061,77,1
5deb36fe-5190-400a-bd03-593fd4fc2d35,14,0.7010787600076895,3,0.5301739751675967,5.790484714234038,0.25360687350434646,78,1
bad82a2d-1891-44ba-8154-e84f7b5b1fe3,27,0.6560687501179058,4,2.4241814157739956,6.7485281941729,0.11386057661384795,74,1
1e2bfc1e-7748-4f05-b5e4-6a7ae9c8345e,6,0.7339547708165809,2,0.5202428244146761,15.328505571847653,0.11340409662612388,69,0
90699a94-2cec-41be-bfeb-b2b7ebc3be44,11,0.3666209141018043,2,5.204204688419528,12.805093179581252,0.08125102149667672,86,0
f7da938b-dbd7-4dc4-bd6f-1258b23f83df,28,0.40511472750387484,4,2.581626256344255,14.540659555053367,0.10721009847194625,78,1
6e6fab27-a90a-4c1e-97e8-00e660d93827,7,0.5541510181658167,3,1.1173775639437906,8.66331157300133,0.032937371756910895,79,1
0fc68036-d134-4fc8-95ec-79a7dd69829b,14,0.938090099237103,2,2.513607522852101,11.925665328054208,0.5352512763035181,87,1
32344f23-3bd7-4763-be57-d240976add0c,2,0.724275874245443,1,0.9084178379234882,13.872952055771687,0.34521954858517995,93,0
3703a677-f854-427a-9ef4-e8a54aac57e1,13,0.5514382552517272,2,4.084529550395688,10.751116577956221,0.05104752757371742,81,0
f4bc9a01-0a61-498e-95ad-1d88eaea3b11,16,0.7706426018818178,2,7.874994572365986,10.895671272832994,0.21184113219952175,81,1
7b62433c-8182-4bcc-a484-fa369493b6d7,3,0.3715194219261867,4,2.2231006080206184,12.26323126264159,0.23925225253632545,79,0
0a89cabd-4b23-4690-b3f7-7ab6ec0f17ab,17,0.7307362344432262,4,2.2952625941669975,4.735563870889122,0.1323372630243058,72,1
b336462e-e205-49ae-8758-94c259d7a8b0,7,0.4112655720344177,2,1.148756521352576,12.470681454821303,0.3330062592131256,77,0
57a2ee89-780e-49fe-8ab7-86cabfb4b786,3,0.28038174560797113,1,1.321464016315628,14.007460306046521,0.06876471706058497,90,0
61a87059-4811-4bcd-a197-f90325a535f1,1,0.6101143234747702,1,2.927325423657358,14.499710391703143,0.5736945051692102,91,0
6cd281db-aae2-4c1b-90b4-d17b5d196b1d,29,0.6871906820905344,3,1.1042489287233415,12.973891979387213,0.058983579475966205,78,1
362dcc60-cc28-4df1-8f86-b55aa479ce1b,5,0.45983426761838464,2,2.151106615047109,8.86527050543978,0.04076326904603489,67,0
d77b21d8-703d-4c80-917c-e3856d0f6431,21,0.5659352306241461,2,4.364139460924996,11.46827862957634,0.13778542876280217,88,1
9bc09585-9fa6-47fb-9bd6-2f23923a02bc,9,0.694372008781101,1,3.6674351588311156,10.510660925553847,0.07060377840288232,80,0
ed0cd55c-68a1-4452-ae0d-5d51a04cb18c,3,0.767942341505952,4,3.1388345238236446,7.944043464828803,0.14964551731351247,83,1
6f63895c-5530-4ff4-b25f-bbd0fc8718e9,21,0.8956759076039931,2,2.8695492221498804,9.424386519026028,0.021104829264157864,78,1
426f670b-af78-4698-a292-ab307712c5c6,28,0.35518966205806385,1,6.519187381059197,7.154852348988205,0.25315288938661823,82,1
f8a63aa0-cc50-4be7-8200-5d1983c0f9ac,17,0.9515257755997409,2,1.9056272559575422,8.630496520606139,0.05646003956448288,92,1
e117cf95-5744-4bf5-b06e-24adb7fcd534,25,0.6376425303129645,4,1.409446117917704,9.378443432575235,0.009222770754681498,80,1
08c91cc6-71ca-405d-b460-33eb5a21475d,11,0.7879141808162489,3,0.7222938122203004,11.209338831894682,0.04901031450259788,93,1
7fe7013b-542b-41f2-ab60-105fd9423d90,1,0.7000692744379569,4,1.842141871595528,8.689527510638436,0.007498208001894966,81,0
0cf2be3e-ce13-4d5b-93ce-9ecb688930aa,9,0.20636615362305824,4,2.4466107146649367,7.133430130039008,0.02412553781851008,75,0
0a023fbb-8e47-479d-a69b-ce64e03f6972,29,0.0723669446258195,1,2.6280455895927335,5.786009167199598,0.028906457098869427,88,1
15879597-4343-45d4-be06-24c0f622d3d8,3,0.7265601775541022,1,3.1561220696175365,9.64717428874744,0.41511244192316193,86,1
cf488dee-b098-4d87-8b2a-7196fbd170bf,13,0.511541615126782,4,5.484276741671507,11.326884709113727,0.035317680003211796,61,0
b0134abc-9e7a-4ed4-aaf3-dea749b2ae1f,15,0.7025111550399162,1,3.1043537003221013,6.215564574143475,0.07030448626905064,77,1
bf54cf7c-5814-4abd-933f-e1dce7d15342,14,0.47736596111154433,4,1.2287802016708835,6.28581160204716,0.021242537657071552,91,0
a93c6aeb-ab77-4cf9-8210-bd75fb2bcbfe,7,0.31292228589608756,4,3.4124169952135865,11.973727967233792,0.010780615114011823,73,0
edd1c4ba-dfd5-436a-934a-68cd107201ca,13,0.2857328913503087,2,0.7445214401120206,11.381027985035939,0.1626141153525623,75,0
f8c6dccf-ac49-4e11-b2e6-9cc82619ff4e,22,0.7308015987391242,4,3.1043240625112887,6.365697527874309,0.05573873962140448,87,1
eb7f892d-5e3a-4315-8624-071de2e6b8ed,27,0.27750330138430895,3,2.2301538729523154,10.634723192112174,0.038565040594862716,70,1
66a4edf8-381e-495c-b722-8117ad061132,24,0.7149621940544953,1,3.194970147283396,12.607376570801488,0.11476519397685887,72,1
278df5b4-7a88-4acf-818f-fa09c64809a7,29,0.38457616619106116,3,5.117275702467575,10.649557515150176,0.1433638437129464,90,1
ba9eeca8-fb2d-4ccb-882a-ace3b3497190,7,0.7711275059144838,1,1.674926888853823,10.06333177851448,0.509942109412848,97,1
76769b2c-b855-44e9-afd0-ededc1754b58,20,0.14366711585688693,4,3.9167227136253038,12.164869551189373,0.15569237204427483,62,1
22c457d7-985d-48de-8baf-24cb3b9165dc,15,0.20577496326114122,3,3.4808777647633757,9.422484264914333,0.3807670792874487,63,1
86e056d2-44a0-46a8-8031-9a6cfd1a372a,12,0.6862256941144433,2,1.7275590889079695,15.297741026545001,0.05820793807556755,66,1
18bc46db-ab5b-4e29-b00d-c5ea1073f269,17,0.5606708890780644,4,4.380465795201534,4.981568648130084,0.21334805802396134,65,1
a003cc56-a5ec-4f88-9801-2bab623291c0,14,0.20467446427897762,4,2.8242160058840273,9.073669746156643,0.427625679198544,87,0
2998c13b-82f7-44c6-ad1d-f4893f05dfa0,20,0.9029241847150948,4,0.5064701194526752,14.544185255345557,0.060516497429406575,81,1
0d698ed3-1753-46f6-9378-52e019bb6586,23,0.27666820326523367,2,0.9057535427536113,7.97592552416751,0.10706406427391886,84,1
1803d5aa-c02f-43e4-8365-f58d2835c296,25,0.4216503267954402,3,0.9195457034759229,9.705485641988972,0.11246019080288056,84,1
ce0f0794-3ddf-4b65-b14e-126d7702a117,24,0.20308565393066544,4,0.9104957733607788,8.025859949057757,0.05719799484628092,70,1
ca37b048-2f83-4c79-9f99-99ea24f7c137,27,0.3886395907231727,3,1.4412863560622584,8.885893446753185,0.14412551906502122,76,1
e8e39128-ae81-4a7d-bc76-02a85c11a0d5,27,0.49215510336136276,4,1.2896005755184656,9.467374852636706,0.0917576603707331,72,1
1f43ebee-6497-4ccf-a340-dacc5a72adea,27,0.2959518074584062,4,4.783951586286929,8.043865965989406,0.35377741349425035,81,1
d7626438-ddce-4eef-9fe7-7cf423aa1d2d,12,0.7693245795232869,4,0.7057336212117266,6.147955185060167,0.14618111404191064,68,1
ce048da7-5b08-4a3a-aff9-cca3eed20f13,8,0.3945390456676009,2,2.791712882873308,10.302540631576186,0.1997455941040438,89,0
177c4f23-34ac-433d-a403-c54df0a3e7c0,28,0.7297804899588083,4,5.197687458072004,12.19155747937892,0.06720154616397873,74,1
d3a2fce2-8ffd-48d2-b651-e5a7178627e9,14,0.20786510321485313,3,3.9646920426195065,12.867782775764027,0.12071570653292807,109,0
3b298f5d-de53-401e-a3dc-6c4a6b0dad47,12,0.37765846129638553,4,5.656911517472566,10.818526464203146,0.576455961594298,89,1
b77b6618-72a1-4336-b4ed-44bfa8e7f64b,0,0.9050230606639635,3,3.070163233972017,11.466464007597443,0.03717640285606275,83,0
746503d6-377c-45ea-9837-c61403d694d5,24,0.7588789463297979,3,10.301376540297316,10.188303841704624,0.24843003059643112,81,1
5b9a07ae-45aa-4515-bfbe-33c0cdaeda72,6,0.6262607576861537,1,0.9635884426704782,13.051506062814042,0.07823907002992365,80,0
8def01ba-21f9-4236-ad4a-3aec0efb0d38,8,0.8180055015955356,3,0.7586405620338471,8.063482293560362,0.05517748104246705,83,0
529dbc10-0248-4586-8ee7-58dc207894b8,23,0.45615517731461064,1,4.475579865354259,5.891596897371753,0.33578070778091207,89,1
37ef3af4-945a-464e-b5cf-4f1f13c3c2d8,0,0.7999409030691262,2,3.149991909454278,7.492649474170355,0.016270788767402993,93,0
0eff61a9-3d0a-431a-9bfa-3a6d9f2e6d24,11,0.6479349617267074,4,1.3065216675705829,12.26620472747149,0.09805843523967535,87,0
74ac06a6-44a7-4392-b3ae-a91e1dee3514,7,0.4609319601704428,2,0.32780232110560775,9.002652048654348,0.11499839336781217,95,0
8260d21a-3697-4e3e-9772-779cbb0f90ef,23,0.25444060079342345,2,6.398564335162705,12.169987407737262,0.0036054220191111715,77,1
68af988d-ae19-4d01-846b-e6766db9beb7,10,0.4943974608540418,3,2.9620859512207973,1.3588856811820413,0.03669524289960401,82,1
c713b031-a8dc-44ca-87eb-0d1168798227,18,0.6190686623622593,4,0.5984074937935502,10.013728459696274,0.18008950899165088,76,1
b7cf6608-cb1c-4c9f-9ad1-6f15175b7507,16,0.06652527379997251,4,5.165732274605436,7.183385122748925,0.6268850946839503,85,0
053c6ba7-e39f-4aee-b42f-15e9c7702762,7,0.7053748482556079,2,2.170307404795972,9.281295335722703,0.1619225386342014,71,1
a92bb589-ab24-44da-a94f-7f93c68b4a04,2,0.5439925615496126,1,2.4554518988561775,11.896304719613862,0.01142301277416937,77,0
1c442eac-e1ed-41eb-aa74-73d3ff87fdb0,2,0.5262535275114675,1,6.521653816356607,6.847451553794697,0.3475153324134108,69,0
980e0ccc-8838-4133-a420-4617019e4f9d,0,0.29275351253981724,3,4.8906180321845,7.677258896239216,0.3035054136578009,81,0
14be6112-9421-40ce-85de-b0bdb9a4017b,26,0.5952282763910863,1,3.0457407487572112,8.819479586040982,0.1405195050588372,89,1
a58fb3c6-5f39-4c72-9c04-f80e30ca4182,4,0.02846539674214288,1,3.330500772335148,10.11545078352207,0.23879215904968812,70,0
e75b85f4-f600-4fc1-8432-ee85f5259978,9,0.0656356301734845,2,4.421647250454184,9.542089825691889,0.08713639093453823,69,0
a8f887dd-3dca-4b9a-baf1-67aead43d878,6,0.7341362171256287,1,4.255299667864842,9.329234437412307,0.052212051391668346,66,1
339f3302-aece-4ffe-a104-3a7dff3a9658,25,0.32256945119143,4,4.549713479457377,12.939317619893473,0.047662159165277794,88,1
a689c8df-09c6-4d8f-9411-a67cce0d418f,8,0.3476201085488594,2,4.614083809365786,15.562182212688693,0.30574662303891426,80,1
0c715a99-6531-420c-8174-56ae08d1557d,27,0.20917681805319538,2,1.6974306190491375,9.216281368988039,0.1556664684688613,81,1
d6aec928-9529-44dc-aa0b-ecc585001aff,6,0.44617507140783225,1,0.9753802981167699,11.138047711547038,0.3785083076905754,84,0
fb0585b3-093c-4aec-be62-efae331c147e,8,0.05294143797988901,4,0.3847217325116755,12.539100388990358,0.13661451778712222,89,0
25eafacd-306c-4494-a0ce-1f0d6630ab92,7,0.3010628603475426,4,0.8153743454681577,9.996746893942733,0.05372105612723197,71,1
f7e5ce96-2aa3-40db-8776-ca0d7365b88c,11,0.5275967978559198,1,1.115254717042945,12.048693821797784,0.19004707035810822,66,1
7312672e-a4c5-4199-94d9-9f21733d64cf,1,0.4661662896375779,4,4.4407031549392615,14.056883202467443,0.04061838047013995,76,0
8588d256-9714-4706-bbe2-80ef77f285fa,0,0.9996699734799107,3,0.8664987287997763,8.682992358429615,0.05960182966502826,82,0
00c35425-a851-4833-b7f7-857ad669d55e,15,0.3893758874647931,3,3.155838613991593,12.84521410463375,0.022135860329414416,64,1
c02d5159-e9dd-4895-9b40-060a3a4623e5,22,0.38761206019505456,1,4.404736497446707,8.153534589009222,0.053376491091841165,81,1
5d6967b4-861e-47cd-8b32-83f6bb2668d5,29,0.19111280716095863,2,3.2828453179300188,13.989187974067505,0.30409136865954417,80,1
eb23d469-707c-435e-a51d-69fa1b88fea7,23,0.8764281185361987,4,2.2701013556810423,11.574648529037018,0.0323742717000364,84,1
12dac970-91b7-4db4-b418-7d3dea43314c,4,0.5726955210755841,3,1.9561982282697332,6.64441768705426,0.05730205975963891,56,0
cf5e1b84-e1dc-4b80-aa6e-2d6fdedddac4,2,0.19291553156022304,2,5.0740776881382565,10.816767128221958,0.2169277706803103,67,0
cbda3863-1db0-467d-a0a4-6e192c49f079,11,0.7936481497807601,4,2.570149463519244,15.39215135735014,0.053463333298689,82,1
64d13ed8-6f79-4eaf-8adb-48552c8d364d,7,0.035297838971710405,3,5.696820788096517,11.287712231229536,0.02897292237644058,76,0
0bcaa01f-7044-4ef1-baab-51e482410ae6,21,0.9825816363848418,2,4.254807601809538,15.079341891206386,0.0019214674639699788,80,1
dc302449-b09e-4dbc-aff8-a7c52d94317e,26,0.8652841854365999,4,2.8811131819869376,14.122082956880554,0.3265268384510005,76,1
a851d077-37e4-4d6f-a86d-c8234614ba39,2,0.5800598160784859,1,2.801008841224138,5.5384958099773005,0.1126404013421234,77,1
9798599c-4973-4db3-80bf-7d9b6671d4ea,0,0.11218436709430941,1,5.149731256155901,12.285349382321304,0.04715886971130455,77,0
272e614c-6d89-4c0a-a741-6abccba375b7,2,0.21605750051638178,2,4.444887520587393,15.344716902249814,0.5268440953325532,71,0
7399f25a-2327-44ff-b0a3-7e5af9648da2,4,0.2801557351432496,4,2.0158907738478242,9.06770375527525,0.017053749249681144,60,0
571ee14d-317c-4f25-acda-cbf6342aa6e5,14,0.24179070616570741,3,1.7015798159515074,9.454067101171459,0.03047644790565426,67,1
bbdf39b5-4380-4e0b-a666-f2298bf15e8d,13,0.4980224904429923,1,5.462293481571207,10.26778164877136,0.3234229066436324,81,1
bbce75c3-45c0-4d66-b895-a53ec5bc0f16,2,0.9446158098968805,3,1.9493141853147873,3.810130630135151,0.013059914177540047,78,1
ba60a9cc-350d-4e6a-a127-afdd000a5936,0,0.44472841218304277,4,3.191906545050575,8.48759302516538,0.10989439755541076,93,0
37a0b5c8-c28a-4af7-90fa-c35c9943d6ef,4,0.6619030036052321,1,1.719743875950979,13.188290287358159,0.11451286612925213,86,1
ec439e86-9558-4d1c-b0c7-9fc4e7a8f806,25,0.6888946227728444,2,4.532491637086354,11.497196119695003,0.09478031001635538,107,1
688ce755-e635-409a-8134-956ee6974d13,22,0.8717091445292282,1,2.8477481888764915,11.828834457109586,0.022026271847390613,79,1
b1bb16f3-69c0-4647-88d7-b27d2c387968,13,0.034787466283947736,2,2.49133107801118,13.144373381743282,0.08351595255144947,79,0
d2624305-f7e2-4908-b68d-7d65a5070811,6,0.4049257292881947,3,2.0114324218458286,5.768342293762338,0.05219316139111426,72,0
36523b5c-1aba-4639-a87c-8bdcde66d540,26,0.7849503789720131,1,2.086088062233861,11.06579840448605,0.23218619479715252,72,1
c9c5744f-5121-4114-9172-93bf3eaf51be,8,0.8150521479504808,4,4.7330722733277275,9.997694680542851,0.1321186552424069,91,1
90bdb4be-78a8-432b-ae91-012a03c5df93,14,0.9274052825588371,3,4.513998923398953,5.673964867852257,0.13599830849538772,63,1
f95cbb07-1368-4006-b985-182e62d5c9fe,14,0.7030915654581843,3,1.8528481421107847,7.676680311811495,0.04548387757445867,76,1
7ed7381d-aea8-442d-9d74-ec243fcb6462,25,0.24590879215863878,2,2.696356457629915,7.371758422991259,0.45626592752947703,66,1
7768b447-37a5-40d4-b4f8-d80ff192f09b,9,0.5061600773412939,4,1.973585665042099,15.224831637454496,0.05446526515561304,66,0
980bb26c-a2e3-48cc-9fe8-3d4f5e04d42d,12,0.6472814127571486,1,4.164627991034031,13.869164524043583,0.05099215238779768,77,1
46827a1e-c219-47a8-8495-aefeede4dc7e,18,0.5547409162972481,2,2.4546600300893386,10.953679822428649,0.34355145495935974,82,0
6b2a8adb-cf96-4a42-b7e1-3a74a56c7de4,6,0.6671694444805318,4,0.61988740979776,5.1720642363577305,0.00498442262884253,71,0
79d9b55a-a9d3-4473-897d-749b20c46ef4,16,0.9302104128342079,2,2.077121964045277,11.720817648445731,0.2760743393244775,88,1
8d370fe6-d39b-421c-8577-26ab63689eac,19,0.687589335108711,2,0.13094888457019635,6.625539360701917,0.3210522714029302,96,1
2066d673-e359-44eb-83c0-5c096e69c9fb,28,0.32112948044438644,3,1.0913549427328464,13.014537547395983,0.09706851911085279,77,1
0ce9355f-4dde-4f6b-9bf6-2196331cbe4c,3,0.19953792720628663,1,6.493279683352374,13.46247744540171,0.27508320403136943,81,0
ff6acc65-7548-44ea-a9ca-c58ca8b4b6ca,4,0.19513781113048684,4,6.79885724134086,11.287716345539366,0.5589525414321905,77,0
4381bc4a-f2fd-4a86-b079-5642beb703c3,22,0.16244797101476854,4,3.7716287269198308,11.701765604807319,0.21267943378327325,70,1
